groupKey,groupName,companyKey,companyName,productFolder,productName,imageCount,BHX,bhxPrice,bhxPriceStatus,bhxPriceFetchedAt,satrafood,Coop Mart,MEgA,Winmart
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_janbee,Cong Ty Co Phan Janbee,D???u ?????u n??nh tinh luy???n Janbee can 2 l??t,D???u ?????u n??nh tinh luy???n Janbee can 2 l??t,9,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_janbee,Cong Ty Co Phan Janbee,D???u ?????u n??nh tinh luy???n Janbee chai 1 l??t,D???u ?????u n??nh tinh luy???n Janbee chai 1 l??t,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_marico_south_east_asia_marico_sea,Cong Ty Co Phan Marico South East Asia Marico Sea,N?????c m???m c?? c??m Thu???n Ph??t 40 ????? ?????m chai 610ml,N?????c m???m c?? c??m Thu???n Ph??t 40 ????? ?????m chai 610ml,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nam_phuong_nam_phuong_food,Cong Ty Co Phan Nam Phuong Nam Phuong Food,N?????c d??ng ho??n ch???nh l???u Th??i Barona g??i 180g,N?????c d??ng ho??n ch???nh l???u Th??i Barona g??i 180g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nam_phuong_nam_phuong_food,Cong Ty Co Phan Nam Phuong Nam Phuong Food,X???t gia v??? ho??n ch???nh g?? chi??n n?????c m???m Barona g??i 80g,X???t gia v??? ho??n ch???nh g?? chi??n n?????c m???m Barona g??i 80g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nam_phuong_nam_phuong_food,Cong Ty Co Phan Nam Phuong Nam Phuong Food,X???t gia v??? ho??n ch???nh n?????ng BBQ Barona g??i 80g,X???t gia v??? ho??n ch???nh n?????ng BBQ Barona g??i 80g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nam_phuong_nam_phuong_food,Cong Ty Co Phan Nam Phuong Nam Phuong Food,X???t gia v??? ho??n ch???nh n?????ng mu???i ???t Barona g??i 80g,X???t gia v??? ho??n ch???nh n?????ng mu???i ???t Barona g??i 80g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nam_phuong_nam_phuong_food,Cong Ty Co Phan Nam Phuong Nam Phuong Food,X???t gia v??? n???u canh chua Barona g??i 80g,X???t gia v??? n???u canh chua Barona g??i 80g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,Gia v??? n???u l???u c?? chua T??? Xuy??n ??ng Ch?? V?? g??i 150g,Gia v??? n???u l???u c?? chua T??? Xuy??n ??ng Ch?? V?? g??i 150g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,Gia v??? n???u ph??? ??ng Ch?? V?? g??i 25g,Gia v??? n???u ph??? ??ng Ch?? V?? g??i 25g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,Mu???i h???t thi??n nhi??n ??ng Ch?? V?? g??i 1kg,Mu???i h???t thi??n nhi??n ??ng Ch?? V?? g??i 1kg,2,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,N?????c t????ng ??ng Ch?? V?? 707 v??? thanh d???u chai 500ml,N?????c t????ng ??ng Ch?? V?? 707 v??? thanh d???u chai 500ml,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,S???t ?????u h?? T??? Xuy??n ??ng Ch?? V?? g??i 90g,S???t ?????u h?? T??? Xuy??n ??ng Ch?? V?? g??i 90g,1,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,S???t s?????n x??o chua ng???t ??ng Ch?? V?? g??i 90g,S???t s?????n x??o chua ng???t ??ng Ch?? V?? g??i 90g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,S???t ?????p x?? x??u ??ng Ch?? V?? g??i 90g,S???t ?????p x?? x??u ??ng Ch?? V?? g??i 90g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,T????ng ??en chai d???p ??ng Ch?? V?? 300g,T????ng ??en chai d???p ??ng Ch?? V?? 300g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,T????ng ???t ??ng Ch?? V?? chai 700g,T????ng ???t ??ng Ch?? V?? chai 700g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_nosafood_nosafood_jsc,Cong Ty Co Phan Nosafood Nosafood Jsc,T????ng ???t xanh ??ng Ch?? V?? chai 210g,T????ng ???t xanh ??ng Ch?? V?? chai 210g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_sai_gon_food,Cong Ty Co Phan Sai Gon Food,N?????c d??ng c?? ?????c l???u Th??i chay SG Food g??i 180g,N?????c d??ng c?? ?????c l???u Th??i chay SG Food g??i 180g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_sai_gon_food,Cong Ty Co Phan Sai Gon Food,N?????c d??ng c?? ?????c l???u Th??i SG Food g??i 180g,N?????c d??ng c?? ?????c l???u Th??i SG Food g??i 180g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_sai_gon_food,Cong Ty Co Phan Sai Gon Food,X???t gia v??? ho??n ch???nh g?? chi??n m???m t???i SG Food g??i 70g,X???t gia v??? ho??n ch???nh g?? chi??n m???m t???i SG Food g??i 70g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_sai_gon_food,Cong Ty Co Phan Sai Gon Food,X???t gia v??? ho??n ch???nh s?????n x??o chua ng???t SG Food g??i 70g,X???t gia v??? ho??n ch???nh s?????n x??o chua ng???t SG Food g??i 70g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_tap_doan_muoi_mien_nam,Cong Ty Co Phan Tap Doan Muoi Mien Nam,Mu???i s???y I-???t Sosal Group g??i 1kg,Mu???i s???y I-???t Sosal Group g??i 1kg,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_thuc_pham_an_long,Cong Ty Co Phan Thuc Pham An Long,D???u ??n cao c???p Happi Koki can 2 l??t,D???u ??n cao c???p Happi Koki can 2 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_thuc_pham_an_long,Cong Ty Co Phan Thuc Pham An Long,D???u ??n cao c???p Happi Koki chai 1 l??t,D???u ??n cao c???p Happi Koki chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_thuc_pham_an_long,Cong Ty Co Phan Thuc Pham An Long,D???u ??n cao c???p Happi Koki chai 400ml,D???u ??n cao c???p Happi Koki chai 400ml,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,D???u d???m tr???n salad Cholimex chai 270g,D???u d???m tr???n salad Cholimex chai 270g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,N?????c t????ng ?????u n??nh h???o v??? H????ng Vi???t chai 500ml,N?????c t????ng ?????u n??nh h???o v??? H????ng Vi???t chai 500ml,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,N?????c t????ng ?????u n??nh H????ng Vi???t thanh v??? chai 500ml,N?????c t????ng ?????u n??nh H????ng Vi???t thanh v??? chai 500ml,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,T????ng c?? Cholimex chai 270g,T????ng c?? Cholimex chai 270g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,T????ng ???t cay n???ng Cholimex chai 270g,T????ng ???t cay n???ng Cholimex chai 270g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,T????ng ???t Cholimex chai 830g,T????ng ???t Cholimex chai 830g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,T????ng ???t Cholimex chai nh???a 270g,T????ng ???t Cholimex chai nh???a 270g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,T????ng ???t chua ng???t Cholimex chai th???y tinh 270g,T????ng ???t chua ng???t Cholimex chai th???y tinh 270g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,X???t g?? chi??n n?????c m???m Cholimex g??i 90g,X???t g?? chi??n n?????c m???m Cholimex g??i 90g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,X???t l???u kim chi Cholimex chai 280g,X???t l???u kim chi Cholimex chai 280g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,X???t n???u b?? kho Cholimex g??i 90g,X???t n???u b?? kho Cholimex g??i 90g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,X???t n???u b??n b?? Cholimex g??i 90g,X???t n???u b??n b?? Cholimex g??i 90g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cholimex,Công ty Cổ phần Thực phẩm Cholimex,X???t s?????n x??o chua ng???t Cholimex g??i 90g,X???t s?????n x??o chua ng???t Cholimex g??i 90g,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_thuy_san_584_nha_trang,Cong Ty Co Phan Thuy San 584 Nha Trang,N?????c m???m nh??? 584 Nha Trang 35 ????? ?????m chai 510ml,N?????c m???m nh??? 584 Nha Trang 35 ????? ?????m chai 510ml,8,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_thuy_san_584_nha_trang,Cong Ty Co Phan Thuy San 584 Nha Trang,N?????c m???m nh??? c?? c??m 584 Nha Trang 25 ????? ?????m chai 1 l??t,N?????c m???m nh??? c?? c??m 584 Nha Trang 25 ????? ?????m chai 1 l??t,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_co_phan_xuat_nhap_khau_a_tuan_khang,Cong Ty Co Phan Xuat Nhap Khau A Tuan Khang,Gi???m tinh luy???n A Tu???n Khang chai 900ml,Gi???m tinh luy???n A Tu???n Khang chai 900ml,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_cp_vifon,Cong Ty Cp Vifon,B???t canh I-???t Vifon g??i 200g,B???t canh I-???t Vifon g??i 200g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_cp_vifon,Cong Ty Cp Vifon,B???t canh t??m Vifon g??i 200g,B???t canh t??m Vifon g??i 200g,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_cp_vifon,Cong Ty Cp Vifon,B???t canh Vifon g??i 200g,B???t canh Vifon g??i 200g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_cp_vifon,Cong Ty Cp Vifon,B???t canh Vifon g??i 450g,B???t canh Vifon g??i 450g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_gia_vi_tri_viet_phat,Cong Ty Gia Vi Tri Viet Phat,Mu???i ???t chanh Guyumi chai 200g,Mu???i ???t chanh Guyumi chai 200g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_gia_vi_tri_viet_phat,Cong Ty Gia Vi Tri Viet Phat,Mu???i ???t Kim Qu???t Guyumi chai 200g,Mu???i ???t Kim Qu???t Guyumi chai 200g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_nhat_minh_food,Cong Ty Nhat Minh Food,D???u th???c v???t Good Meall chai 1 l??t,D???u th???c v???t Good Meall chai 1 l??t,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,2 chai d???u th???c v???t tinh luy???n Orchid 1 l??t,2 chai d???u th???c v???t tinh luy???n Orchid 1 l??t,8,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,D???u ??n th?????ng h???ng Neptune Light chai 1 l??t,D???u ??n th?????ng h???ng Neptune Light chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,D???u ?????u n??nh nguy??n ch???t Simply can 2 l??t,D???u ?????u n??nh nguy??n ch???t Simply can 2 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,D???u g???o l???t nguy??n ch???t Simply chai 1 l??t,D???u g???o l???t nguy??n ch???t Simply chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,D???u th???c v???t tinh luy???n C??i L??n chai 1 l??t,D???u th???c v???t tinh luy???n C??i L??n chai 1 l??t,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,D???u th???c v???t tinh luy???n Orchid can 2 l??t,D???u th???c v???t tinh luy???n Orchid can 2 l??t,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",calofic,Công ty TNHH Calofic,D???u th???c v???t tinh luy???n Orchid chai 1 l??t,D???u th???c v???t tinh luy???n Orchid chai 1 l??t,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_canh_dong_vang,Cong Ty Tnhh Canh Dong Vang,B?? ?????u ph???ng m???n Golden Farm h?? 170g,B?? ?????u ph???ng m???n Golden Farm h?? 170g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_che_bien_dua_luong_quoi,Cong Ty Tnhh Che Bien Dua Luong Quoi,D???u d???a nguy??n ch???t tinh luy???n Vietcoco chai 1 l??t,D???u d???a nguy??n ch???t tinh luy???n Vietcoco chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_che_bien_thuc_pham_hanh_phuc,Cong Ty Tnhh Che Bien Thuc Pham Hanh Phuc,N?????c m???m c?? c??m H???nh Ph??c 60 ????? ?????m chai 500ml,N?????c m???m c?? c??m H???nh Ph??c 60 ????? ?????m chai 500ml,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_hung_viet,Cong Ty Tnhh Hung Viet,N?????c m???m c???t nh?? 35% Vi???t Nh?? 15 ????? ?????m chai 500ml,N?????c m???m c???t nh?? 35% Vi???t Nh?? 15 ????? ?????m chai 500ml,3,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_kamereo,Cong Ty Tnhh Kamereo,???????ng ph??n Ho??ng Long g??i 500g,???????ng ph??n Ho??ng Long g??i 500g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_kewpie_viet_nam,Cong Ty Tnhh Kewpie Viet Nam,N?????c ch???m m?? rang Kewpie chai 180ml,N?????c ch???m m?? rang Kewpie chai 180ml,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_kewpie_viet_nam,Cong Ty Tnhh Kewpie Viet Nam,N?????c x???t salad m?? rang Kewpie chai 210ml,N?????c x???t salad m?? rang Kewpie chai 210ml,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_kewpie_viet_nam,Cong Ty Tnhh Kewpie Viet Nam,X???t mayonnaise Kewpie chai 130g,X???t mayonnaise Kewpie chai 130g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_meizan_clv_mcc,Cong Ty Tnhh Meizan Clv Mcc,D???u ??n cao c???p Meizan Gold chai 1 l??t,D???u ??n cao c???p Meizan Gold chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_meizan_clv_mcc,Cong Ty Tnhh Meizan Clv Mcc,D???u ?????u n??nh Meizan can 2 l??t,D???u ?????u n??nh Meizan can 2 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_meizan_clv_mcc,Cong Ty Tnhh Meizan Clv Mcc,D???u ?????u n??nh Meizan chai 1 l??t,D???u ?????u n??nh Meizan chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_meizan_clv_mcc,Cong Ty Tnhh Meizan Clv Mcc,D???u h?????ng d????ng nguy??n ch???t Meizan chai 1 l??t,D???u h?????ng d????ng nguy??n ch???t Meizan chai 1 l??t,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_meizan_clv_mcc,Cong Ty Tnhh Meizan Clv Mcc,D???u m?? th??m h???o h???ng Meizan chai 250ml,D???u m?? th??m h???o h???ng Meizan chai 250ml,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_phat_trien_dac_san_vung_mien_tran_gia,Cong Ty Tnhh Mtv Phat Trien Dac San Vung Mien Tran Gia,???????ng th????t n????t da??ng vi??n Moun7ains g??i 500g,???????ng th????t n????t da??ng vi??n Moun7ains g??i 500g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_sx_tm_dv_moi_truong_viet_tin,Cong Ty Tnhh Mtv Sx Tm Dv Moi Truong Viet Tin,S???t ?????p ????? n?????ng Lee Kum Kee g??i 45g,S???t ?????p ????? n?????ng Lee Kum Kee g??i 45g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_hai_hoang,Cong Ty Tnhh Mtv Thuc Pham Hai Hoang,???????ng ph??n h???t Ho??ng H???i g??i 500g,???????ng ph??n h???t Ho??ng H???i g??i 500g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,B???t canh Natafoods g??i 250g,B???t canh Natafoods g??i 250g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,H???t n??m Natafoods th???t heo g??i 1kg,H???t n??m Natafoods th???t heo g??i 1kg,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,Mu???i ???t chanh v??? wasabi Fadely chai 200g,Mu???i ???t chanh v??? wasabi Fadely chai 200g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,Mu???i ti??u l?? chanh Tinh Nguy??n h?? 90g,Mu???i ti??u l?? chanh Tinh Nguy??n h?? 90g,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,Mu???i t??m si??u cay Fadely h?? 60g,Mu???i t??m si??u cay Fadely h?? 60g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,???t rim x??? n???ng Delly Cook chai 290g,???t rim x??? n???ng Delly Cook chai 290g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,T????ng c?? Delly Cook chai 270g,T????ng c?? Delly Cook chai 270g,7,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_mtv_thuc_pham_tinh_nguyen,Cong Ty Tnhh Mtv Thuc Pham Tinh Nguyen,T????ng ???t Delly Cook chai 270g,T????ng ???t Delly Cook chai 270g,8,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_muoi_tom_tran_lam_food,Cong Ty Tnhh Muoi Tom Tran Lam Food,Mu???i t??m Tr???n L??m Food h?? 100g,Mu???i t??m Tr???n L??m Food h?? 100g,2,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,D???u h??o cao c???p Maggi b??o ng?? chai 350g,D???u h??o cao c???p Maggi b??o ng?? chai 350g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,D???u h??o chay Maggi n???m h????ng chai 350g,D???u h??o chay Maggi n???m h????ng chai 350g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,D???u h??o Maggi ?????m ?????c chai 150g,D???u h??o Maggi ?????m ?????c chai 150g,5,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,D???u h??o Maggi ?????m ?????c chai 350g,D???u h??o Maggi ?????m ?????c chai 350g,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,D???u h??o Maggi ?????m ?????c chai 530g,D???u h??o Maggi ?????m ?????c chai 530g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,H???t n??m cao c???p Maggi n???m h????ng g??i 450g,H???t n??m cao c???p Maggi n???m h????ng g??i 450g,6,,,missing-url,2026-03-15T18:02:50.232Z,,,,
condiments_oil,"Dầu ăn, nước chấm, gia vị",cong_ty_tnhh_nestle_viet_nam,Cong Ty Tnhh Nestle Viet Nam,N?????c t????ng ?????u n??nh Maggi ?????m ?????c chai 300ml,N?????c t????ng ?????u n??nh Maggi ?????m ?????c chai 300ml,4,,,missing-url,2026-03-15T18:02:50.232Z,,,,
